0,1,2,0,3,0
0.8288009139459365,0.7348351309142167,0.2027709091475049,0.005634015237403323,0.08012943856627444,1
0.5313158167421806,0.4944901804745534,0.6523968568914411,0.008820572093957067,0.21298488200578677,1
0.33441536516719556,0.4617114929658863,0.26066205449169605,0.008098329743069645,0.09200396569234441,0
0.4028619326086847,0.399361446971513,0.2999512038495461,0.004354621499358168,0.17982184523870462,0
0.5690069417269654,0.3932776313482862,0.6873208969399115,0.008341900019159045,0.29529452743374085,1
0.3403116452610102,0.4482992782512714,0.15392073151709576,0.007250905406986876,0.08764859745942528,1
0.47743774755690244,0.187277974683245,0.7023829499220087,0.01873527932977415,0.28413915306125037,1
0.8877906636593091,0.09991835816989257,0.39425062789633,0.008612946614711089,0.21825691094613825,2
0.27524924445598486,0.4812471690057856,0.787539475008139,0.02191865315250592,0.03756752088057406,2
0.24011813103089294,0.4241000292382478,0.7697953805716917,0.023940092540355163,0.20168912252146043,1
0.4621525803222875,0.34093061923588375,0.5179392271340459,0.006578323837647743,0.3054652636247563,0
0.6088388564626641,0.42208966606456155,0.4911540854684724,0.0024425564046856025,0.218455974147973,0
0.29179570972195457,0.40517057970762554,0.47418661924550615,0.011697968165887331,0.20058777245992704,0
0.5157712794605515,0.5731376599030914,0.3328172470725045,0.010243780680515803,0.1208245164184812,1
0.3501442484293396,0.4646381601773513,0.7257724497416428,0.011083936244109159,0.5694003599025451,2
0.2421827411670684,0.474915237322544,0.13912412884416375,0.011617974922578128,0.07350515835878049,0
0.5854948785593117,0.31982825578829904,0.6485937686813018,0.019811547050612145,0.2765557045070681,1
0.2753528968687192,0.4668999252683696,0.23800211412789268,0.009763514663051533,0.15029087362658822,0
1.0,0.6138648907811797,0.2252299899267559,0.004588937911263809,0.09837660400289744,1
0.15193279439686008,0.43423852657715367,0.21575314146530797,0.026685166266528833,0.07298616647418213,0
0.9262999739213269,0.40951558950002387,0.6136461419093944,0.002448803125845737,0.3552719667020082,2
